amedas_id,amedas_subid,,fuken_id,type,f_pre,f_tem,f_wsd,f_sun,f_snc,station_name,station_name_kana,location,,,longitude,,,latitude,height,height_wsd,height_tem,,obs_started_pre,obs_started_others,note1,note2,supervisor,station_id,old_station_id
87412,0,宮崎,87,官,Y,Y,Y,N,N,赤江,アカエ,宮崎市大字赤江　宮崎空港出張所,31,52.6,31.8767,131,26.9,131.4483,6,7.6,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,宮崎地方気象台,1481,
87426,0,宮崎,87,官,Y,Y,Y,Y,N,都城,ミヤコノジョウ,都城市菖蒲原町　都城特別地域気象観測所,31,43.8,31.7300,131,4.8,131.0800,154,12.4,,#昭50.12.16,1974/11/01,1975/12/16,,,宮崎地方気象台,47829,
87461,0,宮崎,87,雨,Y,N,N,N,N,深瀬,フカセ,日南市大字酒谷甲,31,38.2,31.6367,131,15,131.2500,130,,,昭52.6.30,1977/06/30,1977/06/30,,,宮崎地方気象台,1164,
87492,0,宮崎,87,官,Y,Y,N,Y,N,油津,アブラツ,日南市油津　油津特別地域気象観測所,31,34.7,31.5783,131,24.4,131.4067,3,,,平21.3.10,2009/03/10,2009/03/10,,気温、雨、日照,宮崎地方気象台,47835,
87492,1,宮崎,87,官,N,N,Y,N,N,油津,アブラツ,日南市平山字仮屋下,31,35.8,31.5967,131,24.5,131.4083,5,10,,平21.3.10,2009/03/10,2009/03/10,,風,宮崎地方気象台,47835,
87501,0,宮崎,87,四,Y,Y,Y,Y,N,串間,クシマ,串間市大字西方字平山,31,27.9,31.4650,131,13.2,131.2200,20,6.5,1.5,#昭52.2.3,1974/11/01,1977/02/03,,,宮崎地方気象台,872,
88061,0,鹿児島,88,官,Y,Y,Y,Y,N,阿久根,アクネ,阿久根市赤瀬川　阿久根特別地域気象観測所,32,1.6,32.0267,130,12,130.2000,40,12.5,,#昭50.12.10,1974/11/01,1975/12/10,,,鹿児島地方気象台,47823,
88066,0,鹿児島,88,雨,Y,N,N,N,N,出水,イズミ,出水市緑町,32,5.6,32.0933,130,21.1,130.3517,11,,,昭50.4.24,1975/04/24,1975/04/24,,,鹿児島地方気象台,934,
88081,0,鹿児島,88,四,Y,Y,Y,Y,N,大口,オオクチ,伊佐市大口原田,32,2.8,32.0467,130,37.6,130.6267,175,6.5,1.5,#昭52.2.14,1974/11/01,1977/02/14,,,鹿児島地方気象台,875,
88101,0,鹿児島,88,雨,Y,N,N,N,N,紫尾山,シビサン,薩摩郡さつま町平川大洞国有林,31,58.8,31.9800,130,22,130.3667,1060,,,#,1974/11/01,,,,鹿児島地方気象台,877,
88107,0,鹿児島,88,四,Y,Y,Y,Y,N,さつま柏原,サツマカシワバル,薩摩郡さつま町柏原,31,55,31.9167,130,27.3,130.4550,59,6.5,1.5,#昭51.4.1,1974/11/01,1976/04/01,,,鹿児島地方気象台,878,
88131,0,鹿児島,88,四,Y,Y,Y,Y,N,中甑,ナカコシキ,薩摩川内市上甑町中甑,31,50.1,31.8350,129,51.9,129.8650,10,6.5,1.5,#昭52.2.19,1974/11/01,1977/02/19,,,鹿児島地方気象台,879,
88151,0,鹿児島,88,四,Y,Y,Y,Y,N,川内,センダイ,薩摩川内市中郷,31,50.1,31.8350,130,18.9,130.3150,5,6.4,1.5,#昭52.2.15,1974/11/01,1977/02/15,,,鹿児島地方気象台,880,
88166,0,鹿児島,88,官,Y,Y,Y,N,N,溝辺,ミゾベ,霧島市溝辺町麓　鹿児島航空測候所,31,48.2,31.8033,130,43.1,130.7183,272,8,,#平7.3.22,1974/11/01,1995/03/22,,日照を除く,鹿児島地方気象台,881,
88176,0,鹿児島,88,雨,Y,N,N,N,N,霧島牧園,キリシママキゾノ,霧島市牧園町高千穂,31,53.1,31.8850,130,49.2,130.8200,527,,,平23.3.2,2011/03/02,2011/03/02,,臨時観測所,鹿児島地方気象台,1625,
88211,0,鹿児島,88,雨,Y,N,N,N,N,八重山,ヤエヤマ,薩摩川内市入来町浦之名字大谷,31,44.8,31.7467,130,26.3,130.4383,533,,,#,1974/11/01,,,,鹿児島地方気象台,882,
88261,0,鹿児島,88,四,Y,Y,Y,Y,N,東市来,ヒガシイチキ,日置市東市来町湯田,31,40.1,31.6683,130,19.6,130.3267,40,6.5,1.5,#昭52.2.16,1974/11/01,1977/02/16,,,鹿児島地方気象台,883,
88286,0,鹿児島,88,四,Y,Y,Y,Y,N,牧之原,マキノハラ,霧島市福山町福山,31,39.7,31.6617,130,50.6,130.8433,387,10,1.5,(昭50.4.24)昭52.2.9,1975/04/24,1977/02/09,,,鹿児島地方気象台,935,
88317,0,鹿児島,88,官,Y,Y,Y,Y,N,鹿児島,カゴシマ,鹿児島市東郡元町　鹿児島地方気象台,31,33.2,31.5533,130,32.8,130.5467,4,44.8,,平6.2.25,1994/02/25,1994/02/25,,,鹿児島地方気象台,47827,
88331,0,鹿児島,88,四,Y,Y,Y,Y,N,輝北,キホク,鹿屋市輝北町市成,31,35.3,31.5883,130,51.3,130.8550,360,6.5,1.5,昭52.3.10,1977/03/10,1977/03/10,,,鹿児島地方気象台,1146,
88341,0,鹿児島,88,雨,Y,N,N,N,N,大隅,オオスミ,曽於市大隅町境木町,31,34.8,31.5800,131,0.3,131.0050,170,,,昭52.3.17,1977/03/17,1977/03/17,,,鹿児島地方気象台,1149,
88371,0,鹿児島,88,四,Y,Y,Y,Y,N,加世田,カセダ,南さつま市加世田東本町,31,24.9,31.4150,130,19.5,130.3250,9,8.8,1.5,#昭52.2.21,1974/11/01,1977/02/21,,,鹿児島地方気象台,887,
88392,0,鹿児島,88,雨,Y,N,N,N,N,吉ケ別府,ヨシガベップ,鹿屋市下高隈町吉ケ別府,31,27.6,31.4600,130,51.6,130.8600,100,,,昭52.6.6,1977/06/06,1977/06/06,,,鹿児島地方気象台,888,
88406,0,鹿児島,88,四,Y,Y,Y,Y,N,志布志,シブシ,志布志市志布志町志布志字杉の下,31,28.7,31.4783,131,5.7,131.0950,70,6.5,1.5,(昭50.4.24)昭52.2.16,1975/04/24,1977/02/16,,,鹿児島地方気象台,936,
88432,0,鹿児島,88,四,Y,Y,Y,Y,N,喜入,キイレ,鹿児島市喜入中名町,31,23.2,31.3867,130,32.4,130.5400,4,8.9,1.5,#昭52.2.23,1974/11/01,1977/02/23,,,鹿児島地方気象台,890,
88442,0,鹿児島,88,四,Y,Y,Y,Y,N,鹿屋,カノヤ,鹿屋市寿,31,23.4,31.3900,130,51.8,130.8633,80,10,1.5,(昭50.4.24)昭52.2.25,1975/04/24,1977/02/25,,,鹿児島地方気象台,937,
88447,0,鹿児島,88,四,Y,Y,Y,Y,N,肝付前田,キモツキマエダ,肝属郡肝付町前田,31,20.4,31.3400,130,56.3,130.9383,31,9.3,1.5,昭52.8.10,1977/08/10,1977/08/10,,,鹿児島地方気象台,1181,
88466,0,鹿児島,88,官,Y,Y,Y,Y,N,枕崎,マクラザキ,枕崎市高見町　枕崎特別地域気象観測所,31,16.3,31.2717,130,17.6,130.2933,30,10.5,,#昭50.3.24,1974/11/01,1975/03/24,,,鹿児島地方気象台,47831,
88486,0,鹿児島,88,四,Y,Y,Y,Y,N,指宿,イブスキ,指宿市十町,31,14.9,31.2483,130,38.2,130.6367,5,10,1.5,#昭52.2.24,1974/11/01,1977/02/24,,,鹿児島地方気象台,893,
88506,0,鹿児島,88,四,Y,Y,Y,Y,N,内之浦,ウチノウラ,肝属郡肝付町北方,31,16.6,31.2767,131,3.3,131.0550,8,10,1.5,#昭52.2.15,1974/11/01,1977/02/15,,,鹿児島地方気象台,895,
88536,0,鹿児島,88,四,Y,Y,Y,Y,N,田代,タシロ,肝属郡錦江町田代麓,31,11.9,31.1983,130,50.6,130.8433,182,6.5,1.5,昭52.2.14,1977/02/14,1977/02/14,,,鹿児島地方気象台,1136,
88551,0,鹿児島,88,雨,Y,N,N,N,N,佐多,サタ,肝属郡南大隅町佐多伊座敷,31,5.6,31.0933,130,41.4,130.6900,27,,,昭52.6.28,1977/06/28,1977/06/28,,,鹿児島地方気象台,1161,
88612,0,鹿児島,88,官,Y,Y,Y,Y,N,種子島,タネガシマ,西之表市西之表　種子島特別地域気象観測所,30,43.2,30.7200,130,58.9,130.9817,25,29.7,,#昭50.3.26,1974/11/01,1975/03/26,,,鹿児島地方気象台,47837,
88621,0,鹿児島,88,官,Y,Y,Y,N,N,中種子,ナカタネ,熊毛郡中種子町砂中　種子島空港出張所,30,36.3,30.6050,130,59.5,130.9917,234,8,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,鹿児島地方気象台,897,
88666,0,鹿児島,88,四,Y,Y,Y,Y,N,上中,カミナカ,熊毛郡南種子町中之下,30,24.4,30.4067,130,54,130.9000,150,6.5,1.5,#昭52.2.18,1974/11/01,1977/02/18,,,鹿児島地方気象台,898,
88686,0,鹿児島,88,官,Y,Y,Y,Y,N,屋久島,ヤクシマ,熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所,30,23.1,30.3850,130,39.5,130.6583,37,7,,#昭50.12.19,1974/11/01,1975/12/19,,,鹿児島地方気象台,47836,
88706,0,鹿児島,88,四,Y,Y,Y,Y,N,尾之間,オノアイダ,熊毛郡屋久島町尾之間浜道,30,14,30.2333,130,33.3,130.5550,60,6.5,1.5,#昭52.3.4,1974/11/01,1977/03/04,,,鹿児島地方気象台,899,
88736,0,鹿児島,88,四,Y,Y,Y,Y,N,中之島,ナカノシマ,鹿児島郡十島村中之島,29,50.3,29.8383,129,52,129.8667,220,6.5,1.5,平14.12.18,2002/12/18,2002/12/18,,,鹿児島地方気象台,1540,
88821,0,鹿児島,88,官,Y,Y,Y,N,N,笠利,カサリ,奄美市笠利町大字和野字長浜金久　奄美空港出張所,28,25.8,28.4300,129,42.7,129.7117,4,9.8,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,鹿児島地方気象台,1520,
88836,0,鹿児島,88,官,Y,Y,Y,Y,N,名瀬,ナゼ,奄美市名瀬港町　名瀬測候所,28,22.7,28.3783,129,29.7,129.4950,3,20.7,,#昭50.3.17,1974/11/01,1975/03/17,,,鹿児島地方気象台,47909,
88851,0,鹿児島,88,官,Y,Y,Y,N,N,喜界島,キカイジマ,大島郡喜界町大字中里西牧　喜界航空気象観測所,28,19.2,28.3200,129,55.6,129.9267,5,10.1,,(昭53.11.9)平12.3.16,1978/11/09,2000/03/16,,日照を除く,鹿児島地方気象台,1296,
88901,0,鹿児島,88,四,Y,Y,Y,Y,N,古仁屋,コニヤ,大島郡瀬戸内町古仁屋船津,28,8.6,28.1433,129,18.9,129.3150,2,6.5,1.5,(昭50.5.9)昭52.2.21,1975/05/09,1977/02/21,,,鹿児島地方気象台,980,
88931,0,鹿児島,88,官,Y,Y,Y,N,N,天城,アマギ,大島郡天城町大字浅間字湾屋　徳之島航空気象観測所,27,50.1,27.8350,128,52.8,128.8800,2,6.4,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,鹿児島地方気象台,1542,
88956,0,鹿児島,88,四,Y,Y,Y,Y,N,伊仙,イセン,大島郡伊仙町面縄,27,40.6,27.6767,128,58.4,128.9733,44,6.5,1.5,昭52.2.24,1977/02/24,1977/02/24,,,鹿児島地方気象台,1139,
88971,0,鹿児島,88,官,Y,Y,Y,Y,N,沖永良部,オキノエラブ,大島郡和泊町国頭字手付　沖永良部特別地域気象観測所,27,25.9,27.4317,128,42.3,128.7050,27,10,,#昭50.4.10,1974/11/01,1975/04/10,,,鹿児島地方気象台,47942,
88986,0,鹿児島,88,官,Y,Y,Y,N,N,与論島,ヨロンジマ,大島郡与論町立長大熊兼母　与論航空気象観測所,27,2.6,27.0433,128,24.1,128.4017,14,7.6,,(昭53.10.3)平12.3.16,1978/10/03,2000/03/16,,日照を除く,鹿児島地方気象台,1277,
91011,0,沖縄,91,四,Y,Y,Y,Y,N,伊是名,イゼナ,島尻郡伊是名村字内花,26,56.9,26.9483,127,56.4,127.9400,14,10,1.5,昭52.3.16,1977/03/16,1977/03/16,,,沖縄気象台,1147,
91021,0,沖縄,91,四,Y,Y,Y,Y,N,奥,オク,国頭郡国頭村奥,26,50.1,26.8350,128,16.3,128.2717,232,10,1.5,#昭52.2.28,1974/11/01,1977/02/28,,,沖縄気象台,901,
91046,0,沖縄,91,雨,Y,N,N,N,N,国頭,クニガミ,国頭郡国頭村比地,26,43.7,26.7283,128,10.7,128.1783,8,,,平17.12.20,2005/12/20,2005/12/20,,,沖縄気象台,1586,
91066,0,沖縄,91,雨,Y,N,N,N,N,本部,モトブ,国頭郡本部町謝花,26,41.1,26.6850,127,53.9,127.8983,25,,,昭56.7.1,1981/07/01,1981/07/01,,,沖縄気象台,1373,
91081,0,沖縄,91,雨,Y,N,N,N,N,東,ヒガシ,国頭郡東村字平良,26,37.9,26.6317,128,9.2,128.1533,24,,,昭56.7.1,1981/07/01,1981/07/01,,,沖縄気象台,1374,
91096,0,沖縄,91,官,Y,Y,Y,N,N,粟国,アグニ,島尻郡粟国村字浜　粟国航空気象観測所,26,35.5,26.5917,127,14.4,127.2400,12,6.5,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,沖縄気象台,1515,
91107,0,沖縄,91,官,Y,Y,Y,Y,N,名護,ナゴ,名護市宮里　名護特別地域気象観測所,26,35.6,26.5933,127,57.9,127.9650,6,25.5,,昭62.7.1,1987/07/01,1987/07/01,,,沖縄気象台,47940,
91121,0,沖縄,91,雨,Y,N,N,N,N,読谷,ヨミタン,中頭郡読谷村字座喜味,26,24.3,26.4050,127,44.5,127.7417,99,,,#,1974/11/01,,,,沖縄気象台,906,
91141,0,沖縄,91,官,Y,Y,Y,N,N,北原,キタハラ,島尻郡久米島町字北原　久米島航空気象観測所,26,21.8,26.3633,126,42.8,126.7133,7,6.9,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,沖縄気象台,1534,
91146,0,沖縄,91,官,Y,Y,Y,Y,N,久米島,クメジマ,島尻郡久米島町字謝名堂　久米島特別地域気象観測所,26,20.2,26.3367,126,48.2,126.8033,5,15,,昭52.3.23,1977/03/23,1977/03/23,,,沖縄気象台,47929,
91161,0,沖縄,91,雨,Y,N,N,N,N,胡屋,ゴヤ,沖縄市胡屋,26,19.6,26.3267,127,48.3,127.8050,86,,,#,1974/11/01,,,,沖縄気象台,907,
91166,0,沖縄,91,四,Y,Y,Y,Y,N,宮城島,ミヤギジマ,うるま市与那城上原阪上,26,21.8,26.3633,127,58.4,127.9733,100,10,1.5,平19.12.19,2007/12/19,2007/12/19,,,沖縄気象台,1596,
91181,0,沖縄,91,四,Y,Y,Y,Y,N,渡嘉敷,トカシキ,島尻郡渡嘉敷村渡嘉敷,26,12.6,26.2100,127,21.8,127.3633,220,10,1.5,昭52.3.23,1977/03/23,1977/03/23,,,沖縄気象台,1152,
91197,0,沖縄,91,官,Y,Y,Y,Y,N,那覇,ナハ,那覇市樋川　沖縄気象台,26,12.4,26.2067,127,41.1,127.6850,28,47.8,,昭62.6.10,1987/06/10,1987/06/10,,,沖縄気象台,47936,
91216,0,沖縄,91,官,Y,Y,Y,N,N,慶良間,ケラマ,島尻郡座間味村字慶留間　慶良間航空気象観測所,26,10.1,26.1683,127,17.6,127.2933,48,6.7,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,沖縄気象台,1516,
91236,0,沖縄,91,官,Y,Y,Y,N,N,安次嶺,アシミネ,那覇市字安次嶺　那覇航空測候所,26,11.7,26.1950,127,38.7,127.6450,3,7,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,沖縄気象台,1482,
91241,0,沖縄,91,四,Y,Y,Y,Y,N,糸数,イトカズ,南城市玉城字糸数西赤津川原,26,9.2,26.1533,127,45.9,127.7650,186,10,1.5,#昭52.3.3,1974/11/01,1977/03/03,,,沖縄気象台,909,
92006,0,沖縄,91,官,Y,Y,Y,N,N,北大東,キタダイトウ,島尻郡北大東村字南　北大東航空気象観測所,25,56.6,25.9433,131,19.6,131.3267,22,7.1,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,沖縄気象台,1517,
92011,0,沖縄,91,官,Y,Y,Y,Y,N,南大東,ミナミダイトウ,島尻郡南大東村在所　南大東島地方気象台,25,49.7,25.8283,131,13.6,131.2267,15,21.9,,昭54.3.14,1979/03/14,1979/03/14,,,沖縄気象台,47945,
92012,0,沖縄,91,官,Y,Y,Y,N,N,旧東,キュウトウ,島尻郡南大東村字旧東　南大東航空気象観測所,25,50.8,25.8467,131,15.8,131.2633,48,7,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,沖縄気象台,1518,
93012,0,沖縄,91,官,Y,Y,Y,N,N,下地,シモジ,宮古島市伊良部字佐和田　下地島空港出張所,24,49.6,24.8267,125,8.6,125.1433,8,9.8,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,宮古島地方気象台,1490,
93041,0,沖縄,91,官,Y,Y,Y,Y,N,宮古島,ミヤコジマ,宮古島市平良字下里　宮古島地方気象台,24,47.6,24.7933,125,16.6,125.2767,40,13.5,,昭52.3.16,1977/03/16,1977/03/16,,,宮古島地方気象台,47927,
93042,0,沖縄,91,官,Y,Y,Y,N,N,鏡原,カガミハラ,宮古島市平良字下里　宮古空港出張所,24,46.9,24.7817,125,17.7,125.2950,43,9.8,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,宮古島地方気象台,1483,
93051,0,沖縄,91,雨,Y,N,N,N,N,城辺,グスクベ,宮古島市城辺字新城,24,44.6,24.7433,125,24.6,125.4100,55,,,昭53.1.30,1978/01/30,1978/01/30,,,宮古島地方気象台,1248,
93062,0,沖縄,91,官,Y,Y,Y,N,N,仲筋,ナカスジ,宮古郡多良間村仲筋　多良間航空気象観測所,24,39.2,24.6533,124,40.5,124.6750,10,9.8,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,宮古島地方気象台,1491,
94001,0,沖縄,91,四,Y,Y,Y,Y,N,伊原間,イバルマ,石垣市伊原間,24,30.5,24.5083,124,16.8,124.2800,15,6.5,1.5,昭52.3.10,1977/03/10,1977/03/10,,,石垣島地方気象台,1145,
94011,0,沖縄,91,官,Y,Y,Y,N,N,所野,トコロノ,八重山郡与那国町字与那国　与那国航空気象観測所,24,28,24.4667,122,58.6,122.9767,16,6.6,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,石垣島地方気象台,1493,
94017,0,沖縄,91,官,Y,Y,Y,Y,N,与那国島,ヨナグニジマ,八重山郡与那国町与那国　与那国島特別地域気象観測所,24,28,24.4667,123,0.6,123.0100,30,14.3,,昭53.4.25,1978/04/25,1978/04/25,,,石垣島地方気象台,47912,
94036,0,沖縄,91,雨,Y,N,N,N,N,川平,カビラ,石垣市川平,24,28,24.4667,124,8.4,124.1400,7,,,昭53.3.13,1978/03/13,1978/03/13,,,石垣島地方気象台,1250,
94062,0,沖縄,91,官,Y,Y,Y,Y,N,西表島,イリオモテジマ,八重山郡竹富町字上原宇那利崎　西表島特別地域気象観測所,24,25.6,24.4267,123,45.9,123.7650,10,10.1,1.5,平15.3.12,2003/03/12,2003/03/12,,,石垣島地方気象台,47917,
94081,0,沖縄,91,官,Y,Y,Y,Y,N,石垣島,イシガキジマ,石垣市登野城　石垣島地方気象台,24,20.2,24.3367,124,9.8,124.1633,6,28.9,,昭52.3.8,1977/03/08,1977/03/08,,,石垣島地方気象台,47918,
94082,0,沖縄,91,官,Y,Y,Y,N,N,真栄里,マエザト,石垣市字真栄里東原　石垣空港出張所,24,20.6,24.3433,124,11.2,124.1867,26,8,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,石垣島地方気象台,1484,
94101,0,沖縄,91,四,Y,Y,Y,Y,N,大原,オオハラ,八重山郡竹富町南風見,24,15.9,24.2650,123,52.3,123.8717,33,10,1.5,昭53.3.14,1978/03/14,1978/03/14,,,石垣島地方気象台,1251,
94116,0,沖縄,91,四,Y,Y,Y,Y,N,波照間,ハテルマ,八重山郡竹富町波照間,24,3.3,24.0550,123,46.1,123.7683,38,6.5,1.5,昭54.3.2,1979/03/02,1979/03/02,,,石垣島地方気象台,1354,
94121,0,沖縄,91,官,Y,Y,Y,N,N,志多阿原,シタアバル,八重山郡竹富町字波照間志多阿原　波照間航空気象観測所,24,3.5,24.0583,123,48.2,123.8033,13,9.6,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,石垣島地方気象台,1494,
11900,0,宗谷,11,雪,N,N,N,N,Y,浜鬼志別,ハマオニシベツ,宗谷郡猿払村浜鬼志別,45,20.1,45.3350,142,10.2,142.1700,13,,,昭58.10.5,1983/10/05,1983/10/05,,,稚内地方気象台,1285,
11903,0,宗谷,11,官,N,N,N,N,Y,稚内,ワッカナイ,稚内市開運　稚内地方気象台,45,24.9,45.4150,141,40.7,141.6783,3,,,平11.3.1,1999/03/01,1999/03/01,,,稚内地方気象台,47401,
11904,0,宗谷,11,官,N,N,N,N,Y,声問,コエトイ,稚内市大字声問村字声問　稚内空港出張所,45,24.2,45.4033,141,48,141.8000,8,,,平18.11.29,2006/11/29,2006/11/29,,,稚内地方気象台,1528,
11905,0,宗谷,11,雪,N,N,N,N,Y,沼川,ヌマカワ,稚内市声問村字沼川,45,14.9,45.2483,141,51.1,141.8517,23,,,昭58.10.5,1983/10/05,1983/10/05,,,稚内地方気象台,1203,
11910,0,宗谷,11,雪,N,N,N,N,Y,豊富,トヨトミ,天塩郡豊富町字上サロベツ,45,6.4,45.1067,141,45.9,141.7650,16,,,昭57.10.7,1982/10/07,1982/10/07,,,稚内地方気象台,1054,
11915,0,宗谷,11,雪,N,N,N,N,Y,中頓別,ナカトンベツ,枝幸郡中頓別町上駒,44,57.9,44.9650,142,16.8,142.2800,25,,,昭57.10.7,1982/10/07,1982/10/07,,,稚内地方気象台,1051,
11917,0,宗谷,11,官,N,N,N,N,Y,北見枝幸,キタミエサシ,枝幸郡枝幸町本町　北見枝幸特別地域気象観測所,44,56.4,44.9400,142,35.1,142.5850,7,,,平11.3.1,1999/03/01,1999/03/01,,,稚内地方気象台,47402,
11920,0,宗谷,11,雪,N,N,N,N,Y,歌登,ウタノボリ,枝幸郡枝幸町歌登東町,44,50.4,44.8400,142,28.8,142.4800,14,,,昭57.10.8,1982/10/08,1982/10/08,,,稚内地方気象台,5,
12900,0,上川,12,雪,N,N,N,N,Y,美深,ビフカ,中川郡美深町西町,44,28.8,44.4800,142,20.5,142.3417,77,,,昭58.10.7,1983/10/07,1983/10/07,,,旭川地方気象台,6,
12905,0,上川,12,雪,N,N,N,N,Y,音威子府,オトイネップ,中川郡音威子府村音威子府,44,43.6,44.7267,142,15.9,142.2650,40,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,1197,
12910,0,上川,12,雪,N,N,N,N,Y,名寄,ナヨロ,名寄市大橋,44,22.2,44.3700,142,27.4,142.4567,89,,,昭54.10.31,1979/10/31,1979/10/31,,,旭川地方気象台,8,
12915,0,上川,12,雪,N,N,N,N,Y,和寒,ワッサム,上川郡和寒町字日ノ出,44,1.7,44.0283,142,24.6,142.4100,150,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,1055,
12920,0,上川,12,雪,N,N,N,N,Y,上川,カミカワ,上川郡上川町栄町,43,50.8,43.8467,142,45.2,142.7533,324,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,15,
12925,0,上川,12,雪,N,N,N,N,Y,下川,シモカワ,上川郡下川町西町,44,18.1,44.3017,142,37.4,142.6233,140,,,昭58.10.7,1983/10/07,1983/10/07,,,旭川地方気象台,10,
12927,0,上川,12,官,N,N,N,N,Y,旭川,アサヒカワ,旭川市宮前通東　旭川地方気象台,43,45.4,43.7567,142,22.3,142.3717,120,,,平11.3.1,1999/03/01,1999/03/01,,,旭川地方気象台,47407,
12930,0,上川,12,雪,N,N,N,N,Y,層雲峡,ソウウンキョウ,上川郡上川町層雲峡高山,43,45.2,43.7533,142,55.8,142.9300,540,,,昭59.10.9,1984/10/09,1984/10/09,,,旭川地方気象台,1049,
12932,0,上川,12,官,N,N,N,N,Y,東神楽,ヒガシカグラ,上川郡東神楽町東2線　旭川空港出張所,43,40.2,43.6700,142,26.8,142.4467,211,,,平18.11.29,2006/11/29,2006/11/29,,,旭川地方気象台,1458,
12935,0,上川,12,雪,N,N,N,N,Y,美瑛,ビエイ,上川郡美瑛町原野5線,43,35.3,43.5883,142,29.6,142.4933,250,,,昭58.10.11,1983/10/11,1983/10/11,,,旭川地方気象台,1052,
12940,0,上川,12,雪,N,N,N,N,Y,富良野,フラノ,富良野市東町,43,20,43.3333,142,24,142.4000,174,,,昭54.11.6,1979/11/06,1979/11/06,,,旭川地方気象台,21,
12945,0,上川,12,雪,N,N,N,N,Y,幾寅,イクトラ,空知郡南富良野町幾寅,43,10.1,43.1683,142,34.1,142.5683,350,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,1188,
12950,0,上川,12,雪,N,N,N,N,Y,占冠,シムカップ,勇払郡占冠村シムカップ,42,58.7,42.9783,142,23.7,142.3950,332,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,1189,
15900,0,上川,12,雪,N,N,N,N,Y,朱鞠内,シュマリナイ,雨竜郡幌加内町朱鞠内,44,16.9,44.2817,142,9.7,142.1617,255,,,昭56.10.15,1981/10/15,1981/10/15,,,旭川地方気象台,1279,
15905,0,上川,12,雪,N,N,N,N,Y,幌加内,ホロカナイ,雨竜郡幌加内町幌加内,44,0.6,44.0100,142,9.6,142.1600,159,,,昭56.10.14,1981/10/14,1981/10/14,,,旭川地方気象台,1053,
13900,0,留萌,13,雪,N,N,N,N,Y,天塩,テシオ,天塩郡天塩町川口,44,53.6,44.8933,141,45.7,141.7617,9,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,24,
13905,0,留萌,13,雪,N,N,N,N,Y,初山別,ショサンベツ,苫前郡初山別村初山別,44,31.4,44.5233,141,46.2,141.7700,27,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,1216,
13907,0,留萌,13,官,N,N,N,N,Y,羽幌,ハボロ,苫前郡羽幌町南3条　羽幌特別地域気象観測所,44,21.8,44.3633,141,42,141.7000,8,,,平11.3.1,1999/03/01,1999/03/01,,,旭川地方気象台,47404,
13910,0,留萌,13,雪,N,N,N,N,Y,古丹別,コタンベツ,苫前郡苫前町古丹別,44,15.9,44.2650,141,43.3,141.7217,15,,,昭58.10.6,1983/10/06,1983/10/06,,,旭川地方気象台,1112,
13915,0,留萌,13,官,N,N,N,N,Y,留萌,ルモイ,留萌市大町　留萌特別地域気象観測所,43,56.7,43.9450,141,37.9,141.6317,24,,,平11.3.1,1999/03/01,1999/03/01,,,旭川地方気象台,47406,
13920,0,留萌,13,雪,N,N,N,N,Y,幌糠,ホロヌカ,留萌市幌糠町,43,51.3,43.8550,141,45.5,141.7583,20,,,昭57.10.13,1982/10/13,1982/10/13,,,旭川地方気象台,1218,
14900,0,石狩,14,雪,N,N,N,N,Y,厚田,アツタ,石狩市厚田区別狩,43,23.9,43.3983,141,26.2,141.4367,5,,,昭56.10.12,1981/10/12,1981/10/12,,,札幌管区気象台,1194,
14905,0,石狩,14,雪,N,N,N,N,Y,石狩,イシカリ,石狩市生振,43,11.6,43.1933,141,22.2,141.3700,5,,,昭62.10.22,1987/10/22,1987/10/22,,,札幌管区気象台,1085,
14910,0,石狩,14,雪,N,N,N,N,Y,新篠津,シンシノツ,石狩郡新篠津村第46線北,43,13.2,43.2200,141,38.7,141.6450,9,,,昭56.10.12,1981/10/12,1981/10/12,,,札幌管区気象台,30,
14913,0,石狩,14,官,N,N,N,N,Y,札幌,サッポロ,札幌市中央区北2条西　札幌管区気象台,43,3.6,43.0600,141,19.7,141.3283,17,,,平11.3.1,1999/03/01,1999/03/01,,,札幌管区気象台,47412,
